Time (s),Angle (deg),Angular Velocity (deg/s),Angular Acceleration (deg/s²)
5.583333333333333,3.3775437941738646,19.470447874258895,1773.3062912816467
5.6,3.879116263855396,12.49783055769069,-540.9290403228669
5.616666666666666,3.7941381460968864,1.4394798634967287,278.62527917071225
5.633333333333334,3.927098925971966,21.785339863382987,683.5951658788495
5.65,4.5203161415429784,24.22598539279319,-258.4669726272135
5.666666666666667,4.734631772398403,13.169774109142566,-576.5241009828567
5.683333333333334,4.959308611847729,5.008515360031367,-1100.699405414866
5.7,4.901582284399448,-23.520206071352845,-1207.6798162592816
5.716666666666667,4.175301742802636,-35.24747851527788,1278.7973662175314
5.733333333333333,3.7266663338901895,19.10637280256472,1162.1804632980447
5.75,4.812180836221459,3.491870261323484,-1448.2303962617975
5.766666666666667,3.843062009267639,-29.167973739495025,1604.175848827448
5.783333333333333,3.839915044904961,56.96439855557156,2584.793149217671
5.8,5.741875294453351,56.991797901093705,-1716.8627734102554
5.816666666666666,5.739641641608078,-0.2643605581034194,-3211.4812260617564
5.833333333333333,5.733063275849903,-50.05757630096447,-1044.1716117642704
5.85,4.071055764909268,-35.070080950245654,1527.8257842900769
5.866666666666666,4.5640605775083865,0.8699498420379115,1388.00956036338
5.883333333333334,4.100054092977148,11.19690439520005,1680.3201929011184
5.9,4.937290724014994,56.88062293874127,863.1905651126162
5.916666666666667,5.99607485760185,39.96992323228716,-2640.5855086297906
5.933333333333334,6.269621498424561,-31.138894015584782,-2126.810520475359
5.95,4.9581117237490275,-30.923760783557896,1780.8789749852353
5.966666666666667,5.238829472305968,28.223738483922858,51.7131973582932
5.983333333333333,5.898903006546453,-29.199987538281462,243.43702655303753
6.0,4.2654965543632555,36.33830603569075,4565.791214043812
6.016666666666667,7.1101798744028075,122.99305292984509,91.8491380079397
6.033333333333333,8.365264985358078,39.39994396928873,-6183.861303766069
6.05,8.42351134004576,-83.13565719568984,-3058.5073295447346
6.066666666666666,5.594076412168426,-62.550300348868745,2493.138023941698
6.083333333333333,6.338501328416809,-0.031056397633534516,248.16052565094037
6.1,5.5930411989139746,-54.278282827170756,213.23257644571117
6.116666666666666,4.52922523417779,7.076696150556813,3470.640828253672
6.133333333333334,5.828931070599333,61.40974478128729,-428.8373300691995
6.15,6.576216726887444,-7.21788151841028,-3620.4794158618515
6.166666666666667,5.588335019985658,-59.27290241410736,-3123.301253741836
